DEPARTAMENTO,MUNICIPIO,CODIGO_DANE,FECHA_HECHO,GENERO,DESCRIPCION_CONDUCTA_CAPTURA,GRUPO_ETARIO,CANTIDAD
GUAINÍA,INÍRIDA (CT),94001000,19/08/2010,MASCULINO,ARTÍCULO 320-1. FAVORECIMIENTO DE CONTRABANDO DE HIDROCARBUROS,ADULTOS,2
GUAINÍA,INÍRIDA (CT),94001000,19/08/2010,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
GUAINÍA,INÍRIDA (CT),94001000,20/08/2010,FEMENINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
GUAINÍA,INÍRIDA (CT),94001000,20/08/2010,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
GUAINÍA,INÍRIDA (CT),94001000,22/08/2010,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
GUAINÍA,INÍRIDA (CT),94001000,26/08/2010,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
GUAINÍA,INÍRIDA (CT),94001000,26/08/2010,MASCULINO,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ADULTOS,1
GUAINÍA,INÍRIDA (CT),94001000,29/08/2010,MASCULINO,ARTÍCULO 429. VIOLENCIA CONTRA SERVIDOR PÚBLICO,ADULTOS,1
GUAINÍA,INÍRIDA (CT),94001000,29/08/2010,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES,ADULTOS,1
GUAINÍA,INÍRIDA (CT),94001000,30/08/2010,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
GUAINÍA,INÍRIDA (CT),94001000,31/08/2010,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
GUAINÍA,INÍRIDA (CT),94001000,1/09/2010,MASCULINO,ARTÍCULO 320-1. FAVORECIMIENTO DE CONTRABANDO DE HIDROCARBUROS,ADULTOS,1
GUAINÍA,INÍRIDA (CT),94001000,6/09/2010,MASCULINO,ARTÍCULO 328. ILÍCITO APROVECHAMIENTO DE LOS RECURSOS NATURALES RENOVABLES,ADULTOS,1
GUAINÍA,INÍRIDA (CT),94001000,13/09/2010,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
GUAINÍA,INÍRIDA (CT),94001000,17/09/2010,MASCULINO,ARTÍCULO 189. VIOLACIÓN DE HABITACIÓN AJENA.,ADULTOS,1
GUAINÍA,INÍRIDA (CT),94001000,20/09/2010,MASCULINO,ARTÍCULO 320-1. FAVORECIMIENTO DE CONTRABANDO DE HIDROCARBUROS,ADULTOS,1
GUAINÍA,INÍRIDA (CT),94001000,26/09/2010,MASCULINO,ARTÍCULO 429. VIOLENCIA CONTRA SERVIDOR PÚBLICO,ADULTOS,2
GUAINÍA,INÍRIDA (CT),94001000,27/09/2010,MASCULINO,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,ADULTOS,1
